ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	NOTE
977	Makurap	JAGUAR	βato / ameko	βato	β a t o	β a - - - - t o - -	1279	9263	JAGUAR	onca53	
978	Makurap	JAGUAR	βato / ameko	ameko	a m e k o	a m e - k o	1280	9262	JAGUAR	onca53	
1314	Wayoro	JAGUAR	amẽko	amẽko	a m ẽ k o	a m ẽ - k o	1280	9262	JAGUAR	onca3	
1660	Tupari	JAGUAR	amẽko	amẽko	a m ẽ k o	a m ẽ - k o	1280	9262	JAGUAR	onca3	
2047	Akuntsu	JAGUAR	ameko	ameko	a m e k o	a m e - k o	1280	9262	JAGUAR	onca3	
2400	Mekens_Sakurabiat	JAGUAR	ameŋko	ameŋko	a m e ŋk/ⁿg o	a m e - ŋk/ⁿg o	1280	9262	JAGUAR	onca3	
2625	Cinta_Larga	JAGUAR	nekó	nekó	n e k ó/o	- n e - k ó/o	1280	9262	JAGUAR	onca3	
2892	Gaviao_Ikoloehj	JAGUAR	neko	neko	n e k o	- n e - k o	1280	9262	JAGUAR	onca3	
3245	Monde	JAGUAR	meko	meko	m e k o	- m e - k o	1280	9262	JAGUAR	onca3	
3487	Arua	JAGUAR	nẽko	nẽko	n ẽ k o	- n ẽ - k o	1280	9262	JAGUAR	onca3	
3637	Matanau	JAGUAR	nekó	nekó	n e k ó	- n e - k ó	1280	9262	JAGUAR	onca3	
3792	Zoro	JAGUAR	nẽko	nẽko	n ẽ k o	- n ẽ - k o	1280	9262	JAGUAR	onca3	
4048	Surui_Paiter	JAGUAR	meko	meko	m e k o	- m e - k o	1280	9262	JAGUAR	onca3	
4353	Karitiana	JAGUAR	õmakɨ	õmakɨ	õ m a k ɨ	õ m a - k ɨ	1280	9262	JAGUAR	onca	
4586	Arikem	JAGUAR	βato	βato	β a t o	β a - - - - t o - -	1279	9263	JAGUAR	onca5	
4845	Xipaya	JAGUAR	apɨ	apɨ	a p ɨ	a p ɨ	1282	9265	JAGUAR	onca6	
5176	Juruna_Yudja	JAGUAR	apɨ (imãmã)	apɨ	a p ɨ	a p ɨ	1282	9265	JAGUAR	onca6	
5535	Munduruku	JAGUAR	wida	wida	w i d a	- - w i - - d a - -	1279	9263	JAGUAR	onca	
5876	Kuruaya	JAGUAR	wiɲẽm (u)	wiɲẽm	w i ɲ ẽ m	w i ɲ ẽ m	1283	9266	JAGUAR	onca	
6209	Satere_Mawe	JAGUAR	awɨato	awɨato	a w ɨa t o	- a w ɨa - - t o - -	1279	9263	JAGUAR	onca1	
6544	Aweti	JAGUAR	tawat	tawat	t a w a t	t a w a - - t - - -	1279	9263	JAGUAR	onca1	
6878	Parakana	JAGUAR	tʃawara	tʃawara	tʃ a w a r a	tʃ a w a r a - - - -	1279	9263	JAGUAR	onca1	
7173	Asurini_do_Tocantins	JAGUAR	sawar	sawar	s a w a r	s a w a r - - - - -	1279	9263	JAGUAR	onca1	
7450	Surui_Aikewara	JAGUAR	sawar	sawar	s a w a r	s a w a r - - - - -	1279	9263	JAGUAR	onca1	
7752	Tapirape_Apyawa	JAGUAR	tʃãwãr	tʃãwãr	tʃ ã w ã r	tʃ ã w ã r - - - - -	1279	9263	JAGUAR	onca1	
8055	Tembe	JAGUAR	zawar	zawar	z a w a r	z a w a r - - - - -	1279	9263	JAGUAR	onca1	
8386	Guajajara	JAGUAR	zawaruhu	zawaruhu	z a w a r + u h u	z a w a r + u h u	1279	9264 102	JAGUAR BIG	onca1	
8689	Apiaka	JAGUAR	sawar	sawar	s a w a r	s a w a r - - - - -	1279	9263	JAGUAR	onca1	
8988	Parintintin	JAGUAR	jaʔgʷar	jaʔgʷar	j a ʔ gʷ a r	j a ʔ gʷ a r - - -	1281	9264	JAGUAR	onca1	
9317	Amondawa	JAGUAR	dʒawar	dʒawar	dʒ a w a r	dʒ a w a r - - - - -	1279	9263	JAGUAR	onca1	
9632	Tenharim	JAGUAR	dʒawar	dʒawar	dʒ a w a r	dʒ a w a r - - - - -	1279	9263	JAGUAR	onca1	
9853	Jiahoi	JAGUAR	dʒawar	dʒawar	dʒ a w a r	dʒ a w a r - - - - -	1279	9263	JAGUAR	onca1	
10064	Urueuwauwau	JAGUAR	jaʔgʷar	jaʔgʷar	j a ʔ gʷ a r	j a ʔ gʷ a r - - -	1281	9264	JAGUAR	onca1	
10254	Tupi_do_Machado_Wirafed	JAGUAR	jawat	jawat	j a w a t	j a w a - - t - - -	1279	9263	JAGUAR	onca1	
10409	Kayabi	JAGUAR	jawa	jawa	j a w a	j a w a - - - - - -	1279	9263	JAGUAR	onca1	
10670	Arawete	JAGUAR	ɲã	ɲã	ɲ ã	- ɲ ã - - -	1280	9262	JAGUAR	onca1	
10866	Anambe_of_Ehrenreich	JAGUAR	jawarete	jawarete	j a w a r + e t e	j a w a r + e t e	1279	9264 103	JAGUAR	onca1	
11014	Guaja	JAGUAR	jawar	jawar	j a w a r	j a w a r - - - - -	1279	9263	JAGUAR	onca1	
11200	Amanaye	JAGUAR	jawá	jawá	j a w á/a	j a w á/a - - - - - -	1279	9263	JAGUAR	onca1	
11416	Emerillon_Teko	JAGUAR	dʒawat	dʒawat	dʒ a w a t	dʒ a w a - - t - - -	1279	9263	JAGUAR	onca1	
11812	Wayampi	JAGUAR	jawar	jawar	j a w a r	j a w a r - - - - -	1279	9263	JAGUAR	onca1	
12132	Zo_e	JAGUAR	dawat	dawat	d a w a t	d a w a - - t - - -	1279	9263	JAGUAR	onca1	
12409	Ka_apor_Urubu	JAGUAR	jawarete	jawarete	j a w a r + e t e	j a w a r + e t e	1279	9264 103	JAGUAR REAL	onca1	
12682	Anambe	JAGUAR	jawã	jawã	j a w ã	j a w ã - - - - - -	1279	9263	JAGUAR BIG	onca1	
12822	Turiwara	JAGUAR	jawar	jawar	j a w a r	j a w a r - - - - -	1279	9263	JAGUAR	onca1	
12985	Kamajura	JAGUAR	jawat	jawat	j a w a t	j a w a - - t - - -	1279	9263	JAGUAR	onca1	
13258	Asurini_do_Xingu	JAGUAR	dʒawar	dʒawar	dʒ a w a r	dʒ a w a r - - - - -	1279	9263	JAGUAR	onca1	
13497	Ava_Canoeiro	JAGUAR	jawaraeteuhu	jawaraeteuhu	j a w a r ae t eu h u	j a w a r ae t eu h u	1279	9263	JAGUAR	onca1	
13796	Tupinamba	JAGUAR	jagʷar	jagʷar	j a gʷ a r	j a - gʷ a r - - -	1281	9264	JAGUAR	onca1	
14178	Nheengatu	JAGUAR	jawarete	jawarete	j a w a r e t e	j a w a r e t e - -	1279	9263	JAGUAR	onca1	
14493	Lingua_Geral_Paulista_Tupi_austral	JAGUAR	jaguarete	jaguarete	j a g ua r + e t e	j a g ua r + e t e	1281	9264 103	JAGUAR REAL	onca1	
14748	Yuki	JAGUAR	jagʷa	jagʷa	j a gʷ a	j a - gʷ a - - - -	1281	9264	JAGUAR	onca1	
15012	Guarayo	JAGUAR	dʒakʷa	dʒakʷa	dʒ a kʷ a	- dʒ a - kʷ a	1280	9262	JAGUAR	onca1	
15341	Siriono	JAGUAR	tʃakʷa	tʃakʷa	tʃ a kʷ a	- tʃ a - kʷ a	1280	9262	JAGUAR	onca1	
15620	Warazu_Pauserna	JAGUAR	ðawa	ðawa	ð a w a	ð a w a - - - - - -	1279	9263	JAGUAR	onca1	
15884	Chiriguano	JAGUAR	jawa	jawa	j a w a	j a w a - - - - - -	1279	9263	JAGUAR	onca1	
16075	Jora	JAGUAR	dʒakwa / dʒaka / dʒat	dʒakwa	dʒ a kʷ a	- dʒ a - kʷ a	1280	9262	JAGUAR	onca1	
16076	Jora	JAGUAR	dʒakwa / dʒaka / dʒat	dʒaka	dʒ a k a	- dʒ a - k a	1280	9262	JAGUAR	onca1	
16077	Jora	JAGUAR	dʒakwa / dʒaka / dʒat	dʒat	dʒ a t	dʒ a - - - - t - - -	1279	9263	JAGUAR	onca1	
16300	Mbya	JAGUAR	agʷara	agʷara	a gʷ a r a	- a - gʷ a r - - a	1281	9264	JAGUAR	onca1	
16650	Guarani_Paraguay	JAGUAR	jagʷarete	jagʷarete	j a gʷ a r + e t e	j a gʷ a r + e t e	1281	9264 103	JAGUAR REAL	onca1	
16990	Old_Guarani	JAGUAR	jagʷarete	jagʷarete	j a gʷ a r + e t e	j a gʷ a r + e t e	1281	9264 103	JAGUAR REAL	onca1	
17273	Guayaki_Ache	JAGUAR	jawa	jawa	j a w a	j a w a - - - - - -	1279	9263	JAGUAR	onca1	
17513	Xeta	JAGUAR	ɲagʷa	ɲagʷa	ɲ a gʷ a	- ɲ a - gʷ a	1280	9262	JAGUAR	onca1	
17737	Kaiowa	JAGUAR	jagʷarete	jagʷarete	j a gʷ a r + e t e	j a gʷ a r + e t e	1281	9264 103	JAGUAR REAL	onca1	
18005	Tapiete	JAGUAR	áso	áso	á/a s o	á/a s o	1284	9267	JAGUAR	onca3	
18242	Chiripa_Nandeva_Ava_Guarani	JAGUAR	ɲagʷa (rete)	ɲagʷa	ɲ a gʷ a	- ɲ a - gʷ a	1280	9262	JAGUAR	onca1	
18336	Apapokuva_of_Nimuendaju	JAGUAR	jagʷar	jagʷar	j a gʷ a r	j a - gʷ a r - - -	1281	9264	JAGUAR	onca1	
18778	Cocama_Cocamilla	JAGUAR	aɨmanta	aɨmanta	aɨ m a n t a	aɨ m a n t a	1280	9262	JAGUAR	onca	
19187	Omagua	JAGUAR	jawarawasu	jawarawasu	j a w a r a + w a s u	j a w a r a + w a s u	1281	9264 102	JAGUAR BIG		
19287	Arikem	JAGUAR	omaku	omaku	o m a k u	o m a k u	1280	9262	JAGUAR		
19384	Asurini_do_Tocantins	JAGUAR	saʔwat	saʔwat	s a ʔ w a t	s a ʔ w a t	1279	9263	JAGUAR		
172	Karo_Arara	JUMP	tpu / ʃapehanãm / ʃapepuɲ	tpu	t p u	- t p u - - - - - -	1285	9337	JUMP	saltar	
173	Karo_Arara	JUMP	tpu / ʃapehanãm / ʃapepuɲ	ʃapehanãm	ʃ a p e h a n ã m	- ʃ a p e h a n ã m	1286	9339	JUMP	saltar	
174	Karo_Arara	JUMP	tpu / ʃapehanãm / ʃapepuɲ	ʃapepuɲ	ʃ a p e p u ɲ	- ʃ a p e p u ɲ - -	1286	9339	JUMP	saltar	
1661	Tupari	JUMP	ot	ot	o t	- - - o t - - - - -	1285	9337	JUMP	saltar1	
2048	Akuntsu	JUMP	mõra	mõra	m õ r a	- - m õ r a - - - -	1285	9337	JUMP	saltar1	
3246	Monde	JUMP	ndsbate	ndsbate	nd/ⁿd s b a t e	nd/ⁿd s - b a t e - - -	1286	9339	JUMP	saltar	
4846	Xipaya	JUMP	pɨrɨku	pɨrɨku	p ɨ r ɨ k u	- - p ɨ r ɨ - - k u	1285	9337	JUMP	saltar1	
5177	Juruna_Yudja	JUMP	pɨrɨrɨkú	pɨrɨrɨkú	p ɨ r ɨ r ɨ k ú/u	- - p ɨ r ɨ r ɨ k ú/u	1285	9337	JUMP	saltar1	
5877	Kuruaya	JUMP	onewãtok	onewãtok	o n e w ã t o k	o n e w ã t o k	1287	9338	JUMP	saltar	
6210	Satere_Mawe	JUMP	pesõ	pesõ	p e s õ	- - p e s õ - - - -	1285	9337	JUMP	saltar	
6545	Aweti	JUMP	pore	pore	p o r e	- - p o r e - - - -	1285	9337	JUMP	saltar	
7451	Surui_Aikewara	JUMP	por	por	p o r	- - p o r - - - - -	1285	9337	JUMP	saltar1	
7753	Tapirape_Apyawa	JUMP	par	par	p a r	- - p a r - - - - -	1285	9337	JUMP	saltar1	
8989	Parintintin	JUMP	por	por	p o r	- - p o r - - - - -	1285	9337	JUMP	saltar1	
9318	Amondawa	JUMP	por	por	p o r	- - p o r - - - - -	1285	9337	JUMP	saltar1	
9633	Tenharim	JUMP	por	por	p o r	- - p o r - - - - -	1285	9337	JUMP	saltar1	
10065	Urueuwauwau	JUMP	por	por	p o r	- - p o r - - - - -	1285	9337	JUMP	saltar1	
10671	Arawete	JUMP	pa	pa	p a	- - p a - - - - - -	1285	9337	JUMP	saltar1	
11417	Emerillon_Teko	JUMP	tɨɾɨg / kʷəg / potiŋ / por	tɨɾɨg	t ɨ ɾ ɨ g	- - t ɨ ɾ ɨ - - g -	1285	9337	JUMP	saltar	
11418	Emerillon_Teko	JUMP	tɨɾɨg / kʷəg / potiŋ / por	kʷəg	kʷ ə g	kʷ ə g	1288	9340	JUMP	saltar	
11419	Emerillon_Teko	JUMP	tɨɾɨg / kʷəg / potiŋ / por	potiŋ	p o t i ŋ	- - - p o t i ŋ - -	1286	9339	JUMP	saltar	
11420	Emerillon_Teko	JUMP	tɨɾɨg / kʷəg / potiŋ / por	por	p o r	- - p o r - - - - -	1285	9337	JUMP	saltar	
11813	Wayampi	JUMP	pot	pot	p o t	- - p o t - - - - -	1285	9337	JUMP	saltar1	
12133	Zo_e	JUMP	pot	pot	p o t	- - p o t - - - - -	1285	9337	JUMP	saltar1	
12683	Anambe	JUMP	upo	upo	u p o	- u p o - - - - - -	1285	9337	JUMP	saltar1	
13797	Tupinamba	JUMP	por / popor / pererek	por	p o r	- - p o r - - - - -	1285	9337	JUMP	saltar1	
13798	Tupinamba	JUMP	por / popor / pererek	popor	p o p o r	p o p o r - - - - -	1285	9337	JUMP	saltar1	
13799	Tupinamba	JUMP	por / popor / pererek	pererek	p e r e r e k	- - p e r e r e k -	1285	9337	JUMP	saltar1	
16301	Mbya	JUMP	po	po	p o	- - p o - - - - - -	1285	9337	JUMP	saltar1	
16651	Guarani_Paraguay	JUMP	po	po	p o	- - p o - - - - - -	1285	9337	JUMP	saltar1	
16991	Old_Guarani	JUMP	po	po	p o	- - p o - - - - - -	1285	9337	JUMP	saltar1	
18006	Tapiete	JUMP	po	po	p o	- - p o - - - - - -	1285	9337	JUMP	saltar1	
18965	Gaviao_Ikoloehj	JUMP	póró sóg	póró sóg	p ó r ó + s ó g	p ó r ó  + s ó g	1285		JUMP		
18966	Gaviao_Ikoloehj	JUMP	pósóg	pósóg	p ó s ó g	p ó s ó g	1285		JUMP		
18967	Karitiana	JUMP	kɨsep	kɨsep	k ɨ s e p	k ɨ s e p	1347	142	JUMP		
19085	Nheengatu	JUMP	pwíri	pwíri	p w í r i	p w í r i	1285	9337	JUMP		
20104	Siriono	JUMP	maba	maba	m a b a	m a b a			JUMP		
20105	Siriono	JUMP	oo (erese)	oo (erese)	oo + e r e s e͡	oo + e r e s e͡			JUMP		
20151	Guayaki_Ache	JUMP	opo	opo	o p o	o p o			JUMP		
20598	Guaja	JUMP	po	po	p o	p o			JUMP		
175	Karo_Arara	KILL	wi	wi	w i	w i	1294	9374	KILL	matar4	
492	Purubora	KILL	mi	mi	m i	m i	1290	9370	KILL	matar4	
979	Makurap	KILL	põŋaʔ	põŋaʔ	p õ ŋ a ʔ	p õ ŋ a ʔ	1292	9372	KILL	matar	
1315	Wayoro	KILL	mi	mi	m i	m i	1290	9370	KILL	matar4	
1662	Tupari	KILL	õpo	õpo	õ p o	õ p o -	1291	9375	KILL	matar	
2049	Akuntsu	KILL	mi / pɨ	mi	m i	m i	1290	9370	KILL	matar4	
2050	Akuntsu	KILL	mi / pɨ	pɨ	p ɨ	p ɨ	1291	9375	KILL	matar4	
2401	Mekens_Sakurabiat	KILL	 (s)õpaa / mĩ	õpaa	õ p aː	õ p aː -	1291	9375	KILL	matar4	
2402	Mekens_Sakurabiat	KILL	 (s)õpaa / mĩ	mĩ	m ĩ	m ĩ	1290	9370	KILL	matar4	
2626	Cinta_Larga	KILL	saka	saka	s a + k a	s a + - k - - a	1289	9371	KILL	matar1	
2893	Gaviao_Ikoloehj	KILL	saga	saga	s a g a	s a - - g - - a	1289	9371	KILL	matar1	
3247	Monde	KILL	saka	saka	s a k a	s a - - k - - a	1289	9371	KILL	matar1	
3488	Arua	KILL	aka	aka	a k a	- a - - k - - a	1289	9371	KILL	matar1	
3793	Zoro	KILL	aka	aka	a k a	- a - - k - - a	1289	9371	KILL	matar1	
4050	Surui_Paiter	KILL	aka	aka	a k a	- a - - k - - a	1289	9371	KILL	matar1	
4354	Karitiana	KILL	okɨ	okɨ	o k ɨ	- o - - k - - ɨ	1289	9371	KILL	matar	
4587	Arikem	KILL	põŋa	põŋa	p õ ŋ a	p õ ŋ a -	1292	9372	KILL	matar	
4847	Xipaya	KILL	abaku	abaku	a b a k u	- a b a k - - u	1289	9371	KILL	matar	
5178	Juruna_Yudja	KILL	abákú	abákú	a b á/a k ú/u	- a b á/a k - - ú/u	1289	9371	KILL	matar	
5536	Munduruku	KILL	jaoka	jaoka	j ao + k a	j ao + - k - - a	1289	9371	_NECK BREAK	matar	
5878	Kuruaya	KILL	aoka	aoka	ao k a	- ao - - k - - a	1289	9371	KILL	matar	
6211	Satere_Mawe	KILL	auka	auka	au k a	- au - - k - - a	1289	9371	KILL	matar1	
6546	Aweti	KILL	kɨ̃j	kɨ̃j	k ɨ̃ j	k ɨ̃ - - - j - -	1289	9371	KILL	matar1	
6879	Parakana	KILL	tʃoka	tʃoka	tʃ o + k a	tʃ o + - k - - a	1289	9371	_NECK BREAK	matar1	
7174	Asurini_do_Tocantins	KILL	soka	soka	s o + k a	s o + - k - - a	1289	9371	_NECK BREAK	matar1	
7452	Surui_Aikewara	KILL	suka	suka	s u k a	s u - - k - - a	1289	9371	KILL	matar1	
7754	Tapirape_Apyawa	KILL	tʃokã	tʃokã	tʃ o + k ã	tʃ o + - k - - ã	1289	9371	_NECK BREAK	matar1	
8056	Tembe	KILL	zukə	zukə	z u + k ə	z u + - k - - ə	1289	9371	_NECK BREAK	matar1	
8387	Guajajara	KILL	zuka	zuka	z u + k a	z u + - k - - a	1289	9371	_NECK BREAK	matar1	
8690	Apiaka	KILL	suka	suka	s u + k a	s u + - k - - a	1289	9371	_NECK BREAK	matar1	
8990	Parintintin	KILL	ɲuka	ɲuka	ɲ u + k a	ɲ u + - k - - a	1289	9371	_NECK BREAK	matar1	
9319	Amondawa	KILL	dʒuka	dʒuka	dʒ u + k a	dʒ u + - k - - a	1289	9371	_NECK BREAK	matar1	
9634	Tenharim	KILL	dʒuka	dʒuka	dʒ u + k a	dʒ u + - k - - a	1289	9371	_NECK BREAK	matar1	
9854	Jiahoi	KILL	dʒuka	dʒuka	dʒ u + k a	dʒ u + - k - - a	1289	9371	_NECK BREAK	matar1	
10066	Urueuwauwau	KILL	ɲuka	ɲuka	ɲ u + k a	ɲ u + - k - - a	1289	9371	_NECK BREAK	matar1	
10255	Tupi_do_Machado_Wirafed	KILL	juká	juká	j u + k á/a	j u + - k - - á/a	1289	9371	_NECK BREAK	matar1	
10410	Kayabi	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
10672	Arawete	KILL	ʒukə	ʒukə	ʒ u + k ə	ʒ u + - k - - ə	1289	9371	_NECK BREAK	matar1	
11015	Guaja	KILL	ika	ika	i + k a	- i + - k - - a	1289	9371	_NECK BREAK	matar1	
11421	Emerillon_Teko	KILL	dʒika	dʒika	dʒ i + k a	dʒ i + - k - - a	1289	9371	_NECK BREAK	matar1	
11814	Wayampi	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
12134	Zo_e	KILL	dʒukje	dʒukje	dʒ u + k j e	dʒ u + - k j - e	1289	9371	_NECK BREAK	matar1	
12410	Ka_apor_Urubu	KILL	jukʷa	jukʷa	j u + kʷ a	j u + - kʷ - - a	1289	9371	_NECK BREAK	matar1	
12684	Anambe	KILL	jukã	jukã	j u + k ã	j u + - k - - ã	1289	9371	_NECK BREAK	matar1	
12986	Kamajura	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
13259	Asurini_do_Xingu	KILL	dʒuka	dʒuka	dʒ u + k a	dʒ u + - k - - a	1289	9371	_NECK BREAK	matar1	
13498	Ava_Canoeiro	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
13800	Tupinamba	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
14179	Nheengatu	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
14494	Lingua_Geral_Paulista_Tupi_austral	KILL	juká	juká	j u + k á/a	j u + - k - - á/a	1289	9371	_NECK BREAK	matar1	
14749	Yuki	KILL	jukja	jukja	j u + k j a	j u + - k j - a	1289	9371	_NECK BREAK	matar1	
15013	Guarayo	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
15342	Siriono	KILL	ɨkha	ɨkha	ɨ + kʰ a	- ɨ + - kʰ - - a	1289	9371	_NECK BREAK	matar1	
15621	Warazu_Pauserna	KILL	ðuka	ðuka	ð u + k a	ð u + - k - - a	1289	9371	_NECK BREAK	matar1	
15885	Chiriguano	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
16078	Jora	KILL	dutʃa	dutʃa	d u + tʃ a	d u + - tʃ - - a	1289	9371	_NECK BREAK	matar1	
16302	Mbya	KILL	dʒuka	dʒuka	dʒ u + k a	dʒ u + - k - - a	1289	9371	_NECK BREAK	matar1	
16652	Guarani_Paraguay	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
16992	Old_Guarani	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
17274	Guayaki_Ache	KILL	juka	juka	j u + k a	j u + - k - - a	1289	9371	_NECK BREAK	matar1	
17514	Xeta	KILL	dʒuga	dʒuga	dʒ u + g a	dʒ u + - g - - a	1289	9371	_NECK BREAK	matar1	
17738	Kaiowa	KILL	juká	juká	j u + k á/a	j u + - k - - á/a	1289	9371	_NECK BREAK	matar1	
18007	Tapiete	KILL	dʒuka	dʒuka	dʒ u + k a	dʒ u + - k - - a	1289	9371	_NECK BREAK	matar1	
18243	Chiripa_Nandeva_Ava_Guarani	KILL	dʒuka	dʒuka	dʒ u + k a	dʒ u + - k - - a	1289	9371	_NECK BREAK	matar1	
18337	Apapokuva_of_Nimuendaju	KILL	mokaɲɨ̃	mokaɲɨ̃	m o k a ɲ ɨ̃	m o - - k a ɲ ɨ̃	1289	9371	KILL	matar3	
18500	Omagua	KILL	umanuta	umanuta	u m a n u t a	u m a n u t a	1293	9373	KILL	matar2	
18779	Cocama_Cocamilla	KILL	umanuta	umanuta	u m a n u t a	u m a n u t a	1293	9373	KILL	matar2	
20562	Gaviao_Ikoloehj	KILL	aka	aka	a k a	a k a	1289	9371	KILL		Singular object
20563	Gaviao_Ikoloehj	KILL	abiì	abiì	a b i ì	a b i ì			KILL		Plural object
176	Karo_Arara	KING FISHER	tserek	tserek	ts e r e k	ts e r e k - - - - -	1295	9441	KING	guardariosmartimpescador	
493	Purubora	KING FISHER	ʃedet	ʃedet	ʃ e d e t	ʃ e - d - - e - t	1301	9443	KING	guardariosmartimpescador	
1316	Wayoro	KING FISHER	ɨgɨtʃĩn	ɨgɨtʃĩn	ɨ g ɨ tʃ ĩ n	- - - - ɨ g ɨ tʃ ĩ n	1297	9440	KING	guardariosmartimpescador	
1663	Tupari	KING FISHER	ipotkat	ipotkat	i p o t k a t	i p o t - k a t - -	1297	9440	KING	guardariosmartimpescador	
2051	Akuntsu	KING FISHER	kɨno	kɨno	k ɨ n o	- - k ɨ n o - -	1296	9438	KING	guardariosmartimpescador	
2403	Mekens_Sakurabiat	KING FISHER	kɨɨt / kɨ̃ɨ̃n	kɨɨt	k ɨː t	- - - - - k ɨː t - -	1297	9440	KING	guardariosmartimpescador	
2404	Mekens_Sakurabiat	KING FISHER	kɨɨt / kɨ̃ɨ̃n	kɨ̃ɨ̃n	k ɨ̃ː n	- - - - - k ɨ̃ː - - n	1297	9440	KING	guardariosmartimpescador	
2894	Gaviao_Ikoloehj	KING FISHER	itsanoʔaa	itsanoʔaa	i ts a n o ʔ aː	- i ts a n o ʔ aː	1296	9438	KING	guardariosmartimpescador	
3248	Monde	KING FISHER	iʃano	iʃano	i ʃ a n o	- i ʃ a n o - -	1296	9438	KING	guardariosmartimpescador	
3794	Zoro	KING FISHER	itsanap	itsanap	i ts a n a p	- i ts a n a p -	1296	9438	KING	guardariosmartimpescador	
4051	Surui_Paiter	KING FISHER	kiʃãnaa	kiʃãnaa	k i ʃ ã n aː	k i ʃ ã n aː - -	1296	9438	KING	guardariosmartimpescador	
4355	Karitiana	KING FISHER	takt_takt	takt_takt	t a k t + t a k t	t a k t + t a k t	1301	9443 9444	KING _king	guardariosmartimpescador	
5179	Juruna_Yudja	KING FISHER	adura	adura	a d u r a	- a d u r a - - - -	1295	9441	KING	guardariosmartimpescador	
5537	Munduruku	KING FISHER	adʒorá	adʒorá	a dʒ o r á/a	- a dʒ o r á/a - - - -	1295	9441	KING	guardariosmartimpescador	
5879	Kuruaya	KING FISHER	adora	adora	a d o r a	- a d o r a - - - -	1295	9441	KING	guardariosmartimpescador	
6212	Satere_Mawe	KING FISHER	arirãpa	arirãpa	a r i r ã p a	- a r i r ã p a - -	1295	9441	KING	guardariosmartimpescador	
6547	Aweti	KING FISHER	pirekɨtaŋ	pirekɨtaŋ	p i r e k ɨ t a ŋ	- p i r e k ɨ t a ŋ	1297	9440	KING	guardariosmartimpescador	
6880	Parakana	KING FISHER	ʃawaʃi	ʃawaʃi	ʃ a w a ʃ i	ʃ a w a - - ʃ i - - - -	1298	9439	KING	guardariosmartimpescador1	
8057	Tembe	KING FISHER	ariram	ariram	a r i r a m	- a r i r a m - - -	1295	9441	KING	guardariosmartimpescador	
8388	Guajajara	KING FISHER	wirapiana / zawaxi	wirapiana	w i r a p ia n a	w i r a - - p ia n a	1295	9441	KING	guardariosmartimpescador1	
8389	Guajajara	KING FISHER	wirapiana / zawaxi	zawaxi	z a w a x i	z a w a - - x i - - - -	1298	9439	KING	guardariosmartimpescador1	
8991	Parintintin	KING FISHER	jataβoti	jataβoti	j a t a β o t i	j a t a β o t i - - - -	1298	9439	KING	guardariosmartimpescador	
9320	Amondawa	KING FISHER	jataβoʃi	jataβoʃi	j a t a β o ʃ i	j a t a β o ʃ i - - - -	1298	9439	KING	guardariosmartimpescador	
9635	Tenharim	KING FISHER	jataβoti	jataβoti	j a t a β o t i	j a t a β o t i - - - -	1298	9439	KING	guardariosmartimpescador	
11815	Wayampi	KING FISHER	yawasi	yawasi	k a w a s i	k a w a - - s i	1299	9445	KING	guardariosmartimpescador1	
12411	Ka_apor_Urubu	KING FISHER	warirã_hu	warirã_hu	w a r i r ã + h u	w a r i r ã - - - - + h u	1944	255	KING _king	guardariosmartimpescador	
12987	Kamajura	KING FISHER	ipirautsat	ipirautsat	i p i r au ts a t	i p i r au ts a t - -	1297	9440	KING	guardariosmartimpescador	
13801	Tupinamba	KING FISHER	jagwasatigwasu	jagwasatigwasu	j a gw/gʷ a s a t i gw/gʷ a s u	j a gw/gʷ a s a t i gw/gʷ a s u	1298	9439	KING	guardariosmartimpescador	
15014	Guarayo	KING FISHER	jagʷatatʃi	jagʷatatʃi	j a gʷ a t a tʃ i	j a gʷ a t a tʃ i	1299	9445	KING	guardariosmartimpescador	
16303	Mbya	KING FISHER	ɲanaʔi	ɲanaʔi	ɲ a n a ʔ i	- - ɲ a n a ʔ i	1296	9438	KING	guardariosmartimpescador	
17515	Xeta	KING FISHER	haga	haga	h a g a	h a g a	1300	9442	KING	guardariosmartimpescador	
19071	Guarani_Paraguay	KING FISHER	javatĩ	javatĩ	j a v a t ĩ	j a v a - - t ĩ	1299	9445	KING		
177	Karo_Arara	KNEE	ijɨnkaʔ	ijɨnkaʔ	i j ɨ n k a ʔ	i j ɨ n k a ʔ	1311	9479 9480	KNEE _knee	joelho	
